1172,2007-04-25,62282157,39679961.6,63.71
1173,2007-04-26,60510627,393319.08,0.65
1174,2007-04-27,21987258,9524880,43.32
1175,2007-04-28,94306190,41664476.16,44.18
1176,2007-04-29,22671938,20141748.48,88.84
1177,2007-04-30,45273857,11608216.32,25.64
1178,2007-05-01,13512973,9660424.32,71.49
1179,2007-05-02,30643546,30487262.72,99.49
1180,2007-05-03,58907969,27863467.52,47.3
1181,2007-05-04,50700261,46481996.8,91.68
1182,2007-05-05,11489071,1760125.6,15.32
1183,2007-05-06,40799863,2137912.8,5.24
1184,2007-05-07,97978284,31656785.92,32.31
1185,2007-05-08,66230562,19756576,29.83
1186,2007-05-09,89234463,44536919.04,49.91
1187,2007-05-10,21135812,7589870.08,35.91
1188,2007-05-11,95581910,87639060.48,91.69
1189,2007-05-12,44636149,13515825.92,30.28
1190,2007-05-13,6918901,1131240.32,16.35
1191,2007-05-14,66930917,44649615.36,66.71
1192,2007-05-15,60797561,36794682.88,60.52
1193,2007-05-16,82396759,70803537.92,85.93
1194,2007-05-17,53711434,37098485.76,69.07
1195,2007-05-18,4289869,3612069.44,84.2
1196,2007-05-19,38647096,15578644.48,40.31
1197,2007-05-20,13976965,13869342.72,99.23
1198,2007-05-21,63515731,13458983.68,21.19
1199,2007-05-22,42285442,3171408,7.5
1200,2007-05-23,21790471,1207192.16,5.54
1201,2007-05-24,8623366,7923148.16,91.88
1202,2007-05-25,27681475,5749442.56,20.77
1203,2007-05-26,56339670,48215490.56,85.58
1204,2007-05-27,26984753,10140870.4,37.58
1205,2007-05-28,68908523,14457007.36,20.98
1206,2007-05-29,52862216,51154764.8,96.77
1207,2007-05-30,80584475,33684308.48,41.8
1208,2007-05-31,40893681,2245062.88,5.49
1209,2007-06-01,97041065,4269807.04,4.4
1210,2007-06-02,40140250,1308572.08,3.26
1211,2007-06-03,39260420,9956442.88,25.36
1212,2007-06-04,17533748,14717829.12,83.94
1213,2007-06-05,48541423,31741237.76,65.39
1214,2007-06-06,12078188,6438881.92,53.31
1215,2007-06-07,46414563,31162739.2,67.14
1216,2007-06-08,21219529,11840496.64,55.8
1217,2007-06-09,37486683,24242636.8,64.67
1218,2007-06-10,1731205,1505628.96,86.97
1219,2007-06-11,55708949,6010995.2,10.79
1220,2007-06-12,86148943,71520849.92,83.02
1221,2007-06-13,91890009,48784404.48,53.09
1222,2007-06-14,97400470,42369205.76,43.5
1223,2007-06-15,40792267,13746995.2,33.7
1224,2007-06-16,31618184,29455500.8,93.16
1225,2007-06-17,100900157,36879006.72,36.55
1226,2007-06-18,20911218,12801848.32,61.22
1227,2007-06-19,96769032,66451292.16,68.67
1228,2007-06-20,99653428,91362263.04,91.68
1229,2007-06-21,43414448,43258158.08,99.64
1230,2007-06-22,98821879,39261931.52,39.73
1231,2007-06-23,86546426,73711585.28,85.17
1232,2007-06-24,70018164,14136666.88,20.19
1233,2007-06-25,82767434,12713077.76,15.36
1234,2007-06-26,28430811,1390266.72,4.89
1235,2007-06-27,10269541,4766094.08,46.41
1236,2007-06-28,74037374,8788236.16,11.87
1237,2007-06-29,87054595,38565184,44.3
1238,2007-06-30,22038105,15404634.88,69.9
1239,2007-07-01,79518707,29899031.04,37.6
1240,2007-07-02,59507667,16560984.32,27.83
1241,2007-07-03,11165100,10289756.8,92.16
1242,2007-07-04,45983940,19653537.28,42.74
1243,2007-07-05,61135497,59906672.64,97.99
1244,2007-07-06,6855900,178938.98,2.61
1245,2007-07-07,35312262,2930918.08,8.3
1246,2007-07-08,12147923,10147159.68,83.53
1247,2007-07-09,50191552,26887613.44,53.57
1248,2007-07-10,87632389,24572124.16,28.04
1249,2007-07-11,15418758,10665154.56,69.17
1250,2007-07-12,83530683,82319488,98.55
1251,2007-07-13,86947241,14781030.4,17.0
1252,2007-07-14,36926916,32318435.84,87.52
1253,2007-07-15,22287042,13245189.12,59.43
1254,2007-07-16,52256732,3260819.84,6.24
1255,2007-07-17,78549235,37994263.04,48.37
1256,2007-07-18,36829163,36018923.52,97.8
1257,2007-07-19,58307113,22669806.08,38.88
1258,2007-07-20,83333998,31875253.76,38.25
1259,2007-07-21,49576154,10470483.84,21.12
1260,2007-07-22,24763051,20734104.32,83.73
1261,2007-07-23,44697147,10445724.16,23.37
1262,2007-07-24,67608470,1216952.48,1.8
1263,2007-07-25,26597070,26224711.68,98.6
1264,2007-07-26,50705707,22178677.76,43.74
1265,2007-07-27,31792831,6495275.52,20.43
1266,2007-07-28,20270015,1868895.52,9.22
1267,2007-07-29,77997574,59824138.24,76.7
1268,2007-07-30,84580273,14437852.16,17.07
1269,2007-07-31,21047189,12882983.68,61.21
1270,2007-08-01,43506560,14909698.56,34.27
1271,2007-08-02,53949861,2524853.28,4.68
1272,2007-08-03,17491565,9896727.04,56.58
1273,2007-08-04,14501229,6780774.4,46.76
1274,2007-08-05,29909553,21696389.12,72.54
1275,2007-08-06,47801109,44569753.6,93.24
1276,2007-08-07,100437871,55351311.36,55.11
1277,2007-08-08,63523606,4973898.56,7.83
1278,2007-08-09,71461510,12005533.44,16.8
1279,2007-08-10,51229295,41490606.08,80.99
1280,2007-08-11,75848414,41542177.28,54.77
1281,2007-08-12,32856073,22808683.52,69.42
1282,2007-08-13,34345789,20566257.92,59.88
1283,2007-08-14,87549393,14778336,16.88
1284,2007-08-15,69184422,31776407.04,45.93
1285,2007-08-16,36281887,674843.12,1.86
1286,2007-08-17,40507349,38538690.56,95.14
1287,2007-08-18,95062428,86592368.64,91.09
1288,2007-08-19,81573899,81312860.16,99.68
1289,2007-08-20,10214722,829435.44,8.12
1290,2007-08-21,16373571,15107893.76,92.27
1291,2007-08-22,22665164,12828482.56,56.6
1292,2007-08-23,32285488,90399.37,0.28
1293,2007-08-24,78166742,75938995.2,97.15
1294,2007-08-25,75498231,218944.86,0.29
1295,2007-08-26,82907069,67270799.36,81.14
1296,2007-08-27,17431689,13518274.56,77.55
1297,2007-08-28,13711976,8586439.04,62.62
1298,2007-08-29,15228404,8261409.28,54.25
1299,2007-08-30,24895197,23023078.4,92.48
1300,2007-08-31,47074257,28889469.44,61.37
1301,2007-09-01,24665288,8381264.64,33.98
1302,2007-09-02,46791092,4819482.56,10.3
1303,2007-09-03,46987762,45498250.24,96.83
1304,2007-09-04,49545753,44685317.12,90.19
1305,2007-09-05,18171199,5195146.24,28.59
1306,2007-09-06,14202258,5709307.52,40.2
1307,2007-09-07,84773623,15471185.92,18.25
1308,2007-09-08,92886626,47204981.76,50.82
1309,2007-09-09,52995827,31007859.2,58.51
1310,2007-09-10,17387137,10682656,61.44
1311,2007-09-11,38757235,38055731.2,98.19
1312,2007-09-12,35690999,11007104,30.84
1313,2007-09-13,95697640,36278976,37.91
1314,2007-09-14,67746164,49529216,73.11
1315,2007-09-15,88047273,54333972.48,61.71
1316,2007-09-16,36388546,28019179.52,77.0
1317,2007-09-17,71332366,65946772.48,92.45
1318,2007-09-18,47095874,39160217.6,83.15
1319,2007-09-19,14519165,3706743.04,25.53
1320,2007-09-20,5362925,2526474.08,47.11
1321,2007-09-21,46250814,29073262.08,62.86
1322,2007-09-22,1675731,1062078.32,63.38
1323,2007-09-23,96028998,12147668.48,12.65
1324,2007-09-24,91420543,60904371.2,66.62
1325,2007-09-25,85171898,51213859.84,60.13
1326,2007-09-26,92847017,75466055.68,81.28
1327,2007-09-27,37571191,16456181.76,43.8
1328,2007-09-28,71960676,63411747.84,88.12
1329,2007-09-29,13051368,7303545.6,55.96
1330,2007-09-30,40799969,16254707.2,39.84
1331,2007-10-01,87207816,6008618.24,6.89
1332,2007-10-02,42360776,24086338.56,56.86
1333,2007-10-03,97094742,11175605.76,11.51
1334,2007-10-04,72450018,57242757.12,79.01
1335,2007-10-05,8660187,6062131.2,70.0
1336,2007-10-06,56511487,11776994.56,20.84
1337,2007-10-07,70264288,7792309.76,11.09
1338,2007-10-08,11633378,4680107.84,40.23
1339,2007-10-09,45921084,45595043.84,99.29
1340,2007-10-10,79982166,39623168,49.54
1341,2007-10-11,38862730,35893616.64,92.36
1342,2007-10-12,46715940,13813903.36,29.57
1343,2007-10-13,58801053,29476968.96,50.13
1344,2007-10-14,51792813,43656161.28,84.29
1345,2007-10-15,20259235,7309532.8,36.08
1346,2007-10-16,8587831,4359182.72,50.76
1347,2007-10-17,95992567,32090316.8,33.43
1348,2007-10-18,19427357,16274295.04,83.77
1349,2007-10-19,53622683,46394342.4,86.52
1350,2007-10-20,99526228,48887280.64,49.12
1351,2007-10-21,64238984,43521909.76,67.75
1352,2007-10-22,5659811,3891120,68.75
1353,2007-10-23,61309888,30685598.72,50.05
1354,2007-10-24,53037511,41666268.16,78.56
1355,2007-10-25,34198872,20854471.68,60.98
1356,2007-10-26,55719940,22187678.72,39.82
1357,2007-10-27,78768526,16005765.12,20.32
1358,2007-10-28,43312464,12062521.6,27.85
1359,2007-10-29,92324188,58948997.12,63.85
1360,2007-10-30,73870252,19738132.48,26.72
1361,2007-10-31,24123997,22227850.24,92.14
1362,2007-11-01,19912259,18452691.2,92.67
1363,2007-11-02,33508798,21351806.72,63.72
1364,2007-11-03,10807630,5918257.92,54.76
1365,2007-11-04,82366948,59724272.64,72.51
1366,2007-11-05,53650169,348726.08,0.65
1367,2007-11-06,43426683,5020124.8,11.56
1368,2007-11-07,39648200,19241271.04,48.53
1369,2007-11-08,75782187,64210247.68,84.73
1370,2007-11-09,23165104,4074741.76,17.59
1371,2007-11-10,65212922,45916421.12,70.41
1372,2007-11-11,51504618,41729039.36,81.02
1373,2007-11-12,85221553,22839375.36,26.8
1374,2007-11-13,97925275,33216250.88,33.92
1375,2007-11-14,78835281,7647022.08,9.7
1376,2007-11-15,31678778,18405369.6,58.1
1377,2007-11-16,11128096,3804696,34.19
1378,2007-11-17,79225462,18285236.48,23.08
1379,2007-11-18,25250883,23862085.12,94.5
1380,2007-11-19,114609,3392.43,2.96
1381,2007-11-20,55836485,41263162.88,73.9
1382,2007-11-21,35266543,9677139.84,27.44
1383,2007-11-22,55900402,34607938.56,61.91
1384,2007-11-23,74662942,28991623.68,38.83
1385,2007-11-24,27844956,13883495.68,49.86
1386,2007-11-25,68905014,17935975.68,26.03
1387,2007-11-26,36400643,9715331.84,26.69
1388,2007-11-27,22016967,15990923.52,72.63
1389,2007-11-28,27482565,17583344.64,63.98
1390,2007-11-29,75272950,5532561.92,7.35
1391,2007-11-30,10126606,9908883.84,97.85
1392,2007-12-01,46433774,37792450.56,81.39
1393,2007-12-02,17693007,4341864.32,24.54
1394,2007-12-03,66600143,34398976,51.65
1395,2007-12-04,5151124,2036754.4,39.54
1396,2007-12-05,2775512,2066368.64,74.45
1397,2007-12-06,31213410,11595782.4,37.15
1398,2007-12-07,54367721,46957399.04,86.37
1399,2007-12-08,71101843,70099302.4,98.59
1400,2007-12-09,5009318,2520688.8,50.32
1401,2007-12-10,4032856,3128286.4,77.57
1402,2007-12-11,12600757,3579875.2,28.41
1403,2007-12-12,78104676,23259571.2,29.78
1404,2007-12-13,56429357,36696010.24,65.03
1405,2007-12-14,83228713,30744686.08,36.94
1406,2007-12-15,41344198,40017052.16,96.79
1407,2007-12-16,96953628,45442165.76,46.87
1408,2007-12-17,51823618,10898506.24,21.03
1409,2007-12-18,45020642,30555509.76,67.87
1410,2007-12-19,77099350,60245432.32,78.14
1411,2007-12-20,42677137,17472019.2,40.94
1412,2007-12-21,20147510,4029.5,0.02
1413,2007-12-22,84569638,49566264.32,58.61
1414,2007-12-23,58462400,53820482.56,92.06
1415,2007-12-24,19477124,13659306.24,70.13
1416,2007-12-25,95154486,63962849.28,67.22
1417,2007-12-26,11671841,2035569.12,17.44
1418,2007-12-27,72120745,29244961.28,40.55
1419,2007-12-28,64605989,41412436.48,64.1
1420,2007-12-29,31801131,820469.2,2.58
1421,2007-12-30,76305276,68239810.56,89.43
1422,2007-12-31,80258536,22416209.92,27.93
1423,2008-01-01,63177910,5237448.96,8.29
1424,2008-01-02,79056506,56351472.64,71.28
1425,2008-01-03,14988962,32975.71,0.22
1426,2008-01-04,55451230,35333524.48,63.72
1427,2008-01-05,57347398,39432074.24,68.76
1428,2008-01-06,68758250,49340917.76,71.76
1429,2008-01-07,60358242,46035225.6,76.27
1430,2008-01-08,58191786,19360407.04,33.27
1431,2008-01-09,43749675,7905566.08,18.07
1432,2008-01-10,99004394,14207130.88,14.35
1433,2008-01-11,56785287,8131653.12,14.32
1434,2008-01-12,65792852,51377633.28,78.09
1435,2008-01-13,61879752,34615531.52,55.94
1436,2008-01-14,13909029,324080.36,2.33
1437,2008-01-15,47465125,38641359.36,81.41
1438,2008-01-16,65133774,44740392.96,68.69
1439,2008-01-17,5893541,3356960.96,56.96
1440,2008-01-18,89397568,6052215.04,6.77
1441,2008-01-19,30403638,11930388.48,39.24
1442,2008-01-20,2638282,1128920.88,42.79
1443,2008-01-21,26437845,24785479.68,93.75
1444,2008-01-22,85603192,256809.58,0.3
1445,2008-01-23,55535326,28683998.72,51.65
1446,2008-01-24,42737882,5637126.4,13.19
1447,2008-01-25,43884384,6007772.16,13.69
1448,2008-01-26,77075408,76612956.16,99.4
1449,2008-01-27,94061522,38593441.28,41.03
1450,2008-01-28,12197443,10659345.28,87.39
1451,2008-01-29,97899764,1634925.92,1.67
1452,2008-01-30,5285404,3440269.12,65.09
1453,2008-01-31,16110851,12418243.84,77.08
1454,2008-02-01,72023694,63589724.16,88.29
1455,2008-02-02,57374962,46909767.68,81.76
1456,2008-02-03,69947159,41618560,59.5
1457,2008-02-04,24686467,6559194.24,26.57
1458,2008-02-05,68355558,31833185.28,46.57
1459,2008-02-06,91158498,36463398.4,40.0
1460,2008-02-07,81862083,19303078.4,23.58
1461,2008-02-08,39250829,23762452.48,60.54
1462,2008-02-09,99509463,73089699.84,73.45
1463,2008-02-10,83218593,38272232.96,45.99
1464,2008-02-11,20839632,3561493.12,17.09
1465,2008-02-12,25124963,9700748.8,38.61
1466,2008-02-13,55344290,21130449.92,38.18
1467,2008-02-14,82765191,59441960.96,71.82
1468,2008-02-15,59196114,43562419.2,73.59
1469,2008-02-16,93448480,13344442.88,14.28
1470,2008-02-17,90314999,16906967.04,18.72
1471,2008-02-18,75553132,1390177.76,1.84
1472,2008-02-19,86999427,70078039.04,80.55
1473,2008-02-20,87653914,86321571.84,98.48
1474,2008-02-21,100135715,22770859.52,22.74
1475,2008-02-22,35330692,24155594.24,68.37
1476,2008-02-23,51798132,47447086.08,91.6
1477,2008-02-24,70689738,7740526.08,10.95
1478,2008-02-25,43585388,42465244.16,97.43
1479,2008-02-26,77662653,63962961.92,82.36
1480,2008-02-27,71646153,37306150.4,52.07
1481,2008-02-28,12590821,10624134.4,84.38
1482,2008-02-29,45973421,6220203.52,13.53
1483,2008-03-01,91108637,40142469.12,44.06
1484,2008-03-02,39158593,27708620.8,70.76
1485,2008-03-03,88982389,65998238.72,74.17
1486,2008-03-04,42476255,14178574.08,33.38
1487,2008-03-05,74549241,59251737.6,79.48
1488,2008-03-06,72664303,2150863.36,2.96
1489,2008-03-07,59491194,58658314.24,98.6
1490,2008-03-08,31210299,7749517.44,24.83
1491,2008-03-09,29464803,20981886.72,71.21
1492,2008-03-10,98286643,10192324.48,10.37
1493,2008-03-11,7234197,7173429.76,99.16
1494,2008-03-12,36289494,2275351.36,6.27
1495,2008-03-13,97526801,68824663.04,70.57
1496,2008-03-14,8103817,4786114.56,59.06
1497,2008-03-15,60786960,14923198.72,24.55
1498,2008-03-16,49382098,31831697.92,64.46
1499,2008-03-17,18784268,17871352.32,95.14
1500,2008-03-18,14050868,13483212.8,95.96
1501,2008-03-19,45999652,42278282.24,91.91
1502,2008-03-20,91794382,36837086.72,40.13
1503,2008-03-21,91898961,16596952.32,18.06
1504,2008-03-22,58352706,3075187.52,5.27
1505,2008-03-23,93106274,92221767.68,99.05
1506,2008-03-24,6205592,1481895.36,23.88
1507,2008-03-25,19280110,6684414.08,34.67
1508,2008-03-26,23526384,22004226.56,93.53
1509,2008-03-27,61227450,54137308.16,88.42
1510,2008-03-28,79704222,36671912.96,46.01
1511,2008-03-29,5443916,5188052.16,95.3
1512,2008-03-30,66100063,4322944.32,6.54
1513,2008-03-31,98550207,7667206.4,7.78
1514,2008-04-01,4696002,108008.04,2.3
1515,2008-04-02,88017574,70722119.68,80.35
1516,2008-04-03,56979316,42478082.56,74.55
1517,2008-04-04,6988007,4623265.6,66.16
1518,2008-04-05,47808326,40421941.76,84.55
1519,2008-04-06,31587864,20039340.8,63.44
1520,2008-04-07,23319099,18809186.56,80.66
1521,2008-04-08,95103162,941521.28,0.99
1522,2008-04-09,30233909,11600750.08,38.37
1523,2008-04-10,88090248,49762181.12,56.49
1524,2008-04-11,52676067,45854520.32,87.05
1525,2008-04-12,81966087,80187427.84,97.83
1526,2008-04-13,10147747,8096887.68,79.79
1527,2008-04-14,39150125,5520167.68,14.1
1528,2008-04-15,17572788,11719292.16,66.69
1529,2008-04-16,37645004,28105761.28,74.66
1530,2008-04-17,82007349,24208570.88,29.52
1531,2008-04-18,42788792,13187505.92,30.82
1532,2008-04-19,10154728,6773203.2,66.7
1533,2008-04-20,58159783,41613327.36,71.55
1534,2008-04-21,6209336,5513269.76,88.79
1535,2008-04-22,67850925,43899550.72,64.7
1536,2008-04-23,10566007,2367842.08,22.41
1537,2008-04-24,11286424,5748176,50.93
1538,2008-04-25,97758341,63464714.24,64.92
1539,2008-04-26,26466830,14278854.4,53.95
1540,2008-04-27,60597837,52695879.68,86.96
1541,2008-04-28,75526795,31774120.96,42.07
1542,2008-04-29,17840929,1486149.28,8.33
1543,2008-04-30,70670660,17434451.2,24.67
1544,2008-05-01,59340842,32762076.16,55.21
1545,2008-05-02,60450333,24820907.52,41.06
1546,2008-05-03,14343809,4029176,28.09
1547,2008-05-04,94281371,82364206.08,87.36
1548,2008-05-05,3406111,2804251.2,82.33
1549,2008-05-06,2566389,80071.34,3.12
1550,2008-05-07,16679118,3449241.6,20.68
1551,2008-05-08,17919251,14609565.44,81.53
1552,2008-05-09,23637234,18711235.84,79.16
1553,2008-05-10,48295867,30803105.28,63.78
1554,2008-05-11,34311825,26231388.16,76.45
1555,2008-05-12,14290323,5321716.48,37.24
1556,2008-05-13,91421261,16474112,18.02
1557,2008-05-14,13042722,7410874.88,56.82
1558,2008-05-15,69907675,59442493.44,85.03
1559,2008-05-16,68461879,33758553.6,49.31
1560,2008-05-17,26440157,19830117.12,75.0
1561,2008-05-18,66718323,30817192.96,46.19
1562,2008-05-19,73657854,12035694.08,16.34
1563,2008-05-20,90175458,66306012.16,73.53
1564,2008-05-21,35605917,24582325.76,69.04
1565,2008-05-22,54394469,41872862.72,76.98
1566,2008-05-23,64731999,8952435.84,13.83
1567,2008-05-24,8495823,245529.3,2.89
1568,2008-05-25,34487979,10346.39,0.03
1569,2008-05-26,79898349,13374983.68,16.74
1570,2008-05-27,88574252,25881397.76,29.22
1571,2008-05-28,95835976,2884662.72,3.01
1572,2008-05-29,42714677,17547189.76,41.08
1573,2008-05-30,60677483,58838958.08,96.97
1574,2008-05-31,47885117,344772.84,0.72
1575,2008-06-01,85230429,20191089.92,23.69
1576,2008-06-02,76509934,47925821.44,62.64
1577,2008-06-03,65197794,59421265.92,91.14
1578,2008-06-04,73083477,64941982.72,88.86
1579,2008-06-05,36800992,12527057.92,34.04
1580,2008-06-06,52738173,31500510.72,59.73
1581,2008-06-07,63960695,62847779.84,98.26
1582,2008-06-08,71537195,63982868.48,89.44
1583,2008-06-09,41524258,9687608.96,23.33
1584,2008-06-10,80050324,71829155.84,89.73
1585,2008-06-11,88006098,68820766.72,78.2
1586,2008-06-12,100688987,67683138.56,67.22
1587,2008-06-13,20613531,12747408.64,61.84
1588,2008-06-14,22577301,2930533.44,12.98
1589,2008-06-15,61347643,11754208,19.16
1590,2008-06-16,19753164,2390132.96,12.1
1591,2008-06-17,73669597,18380565.76,24.95
1592,2008-06-18,37861471,10540633.6,27.84
1593,2008-06-19,26356896,15308085.76,58.08
1594,2008-06-20,13538934,5190827.2,38.34
1595,2008-06-21,52684835,10984788.48,20.85
1596,2008-06-22,74432609,13159685.12,17.68
1597,2008-06-23,54671709,1377727.04,2.52
1598,2008-06-24,12350505,5709638.4,46.23
1599,2008-06-25,29985368,28689999.36,95.68
1600,2008-06-26,30203084,2984064.64,9.88
1601,2008-06-27,85974700,63853409.28,74.27
1602,2008-06-28,5488698,978086,17.82
1603,2008-06-29,29155103,27481602.56,94.26
1604,2008-06-30,26435719,9672830.08,36.59
1605,2008-07-01,91289497,29997729.28,32.86
1606,2008-07-02,40469045,16511370.24,40.8
1607,2008-07-03,65520083,40910740.48,62.44
1608,2008-07-04,59545055,36465392.64,61.24
1609,2008-07-05,85162122,69926615.04,82.11
1610,2008-07-06,28647791,16930844.16,59.1
1611,2008-07-07,80180815,1403164.32,1.75
1612,2008-07-08,462650,374515.16,80.95
1613,2008-07-09,13183638,6914817.92,52.45
1614,2008-07-10,5812836,802752.64,13.81
1615,2008-07-11,35140724,22135142.4,62.99
1616,2008-07-12,53570464,41865318.4,78.15
1617,2008-07-13,26193894,15373195.52,58.69
1618,2008-07-14,75997931,20557438.72,27.05
1619,2008-07-15,17916405,15307776,85.44
1620,2008-07-16,41908714,35303897.6,84.24
1621,2008-07-17,51998185,18927339.52,36.4
1622,2008-07-18,78551661,78488821.76,99.92
1623,2008-07-19,47594314,29475156.48,61.93
1624,2008-07-20,85488819,40684126.72,47.59
1625,2008-07-21,74235778,72468966.4,97.62
1626,2008-07-22,1071563,10394.16,0.97
1627,2008-07-23,70700389,1307957.28,1.85
1628,2008-07-24,32416909,22283381.76,68.74
1629,2008-07-25,758567,350457.96,46.2
1630,2008-07-26,41145623,12845664,31.22
1631,2008-07-27,82380383,53629629.44,65.1
1632,2008-07-28,58546927,27095518.72,46.28
1633,2008-07-29,54461296,44865213.44,82.38
1634,2008-07-30,58439621,56423454.72,96.55
1635,2008-07-31,53106909,36266708.48,68.29
1636,2008-08-01,17003429,2397483.36,14.1
1637,2008-08-02,94252132,40047731.2,42.49
1638,2008-08-03,47622025,6452784.64,13.55
1639,2008-08-04,20447073,12151695.36,59.43
1640,2008-08-05,9435452,4816798.08,51.05
1641,2008-08-06,19387365,15767744,81.33
1642,2008-08-07,18301654,14438174.72,78.89
1643,2008-08-08,62007432,60655672.32,97.82
1644,2008-08-09,59160158,27237337.6,46.04
1645,2008-08-10,32713705,176654,0.54
1646,2008-08-11,62232069,38776801.28,62.31
1647,2008-08-12,50362617,38864829.44,77.17
1648,2008-08-13,60942479,17289382.4,28.37
1649,2008-08-14,82979992,14363836.16,17.31
1650,2008-08-15,40377097,36016368.64,89.2
1651,2008-08-16,59267452,36010903.04,60.76
1652,2008-08-17,36408328,33772364.8,92.76
1653,2008-08-18,13968015,12222013.44,87.5
1654,2008-08-19,10871208,3483135.04,32.04
1655,2008-08-20,95011229,49291827.2,51.88
1656,2008-08-21,94611140,30559395.84,32.3
1657,2008-08-22,22055287,21625210.88,98.05
1658,2008-08-23,61086480,32748462.08,53.61
1659,2008-08-24,3020099,949821.12,31.45
1660,2008-08-25,39374885,33082775.04,84.02
1661,2008-08-26,63710533,61353246.72,96.3
1662,2008-08-27,71445444,19604628.48,27.44
1663,2008-08-28,65193183,36990612.48,56.74
1664,2008-08-29,56458031,8321913.6,14.74
1665,2008-08-30,5921245,1650251.04,27.87
1666,2008-08-31,43249243,18662049.28,43.15
1667,2008-09-01,68875650,23211095.04,33.7
1668,2008-09-02,93130217,80818401.28,86.78
1669,2008-09-03,22424977,217522.28,0.97
1670,2008-09-04,100993872,67706291.2,67.04
1671,2008-09-05,100599548,36356677.12,36.14
1672,2008-09-06,13887800,12796218.88,92.14
1673,2008-09-07,25743579,23946677.76,93.02
1674,2008-09-08,88073320,45965465.6,52.19
1675,2008-09-09,30383648,25297425.92,83.26
1676,2008-09-10,27981216,25283827.2,90.36
1677,2008-09-11,87884213,73857894.4,84.04
1678,2008-09-12,26479782,21038186.24,79.45
1679,2008-09-13,41756083,27020362.24,64.71
1680,2008-09-14,51580568,38639004.16,74.91
1681,2008-09-15,13780246,2200705.28,15.97
1682,2008-09-16,45216662,29069793.28,64.29
1683,2008-09-17,1129227,904397.84,80.09
1684,2008-09-18,67846976,64542827.52,95.13
1685,2008-09-19,53825424,5027294.72,9.34
1686,2008-09-20,67181113,9942804.48,14.8
1687,2008-09-21,31499733,19236885.76,61.07
1688,2008-09-22,83403410,22243688.96,26.67
1689,2008-09-23,11839054,6149204.48,51.94
1690,2008-09-24,13608194,5252762.56,38.6
1691,2008-09-25,25370892,3726984,14.69
1692,2008-09-26,44557446,38038694.4,85.37
1693,2008-09-27,63897543,8306680.96,13.0
1694,2008-09-28,11014158,7783704.96,70.67
1695,2008-09-29,66191282,57599651.84,87.02
1696,2008-09-30,95104036,91328399.36,96.03
1697,2008-10-01,47189787,21778088.96,46.15
1698,2008-10-02,70345305,57830876.16,82.21
1699,2008-10-03,8755012,8056361.6,92.02
1700,2008-10-04,22187631,14433054.72,65.05
1701,2008-10-05,27875448,24862113.28,89.19
1702,2008-10-06,74254673,22640248.32,30.49
1703,2008-10-07,93088041,4803342.72,5.16
1704,2008-10-08,55866554,19357761.28,34.65
1705,2008-10-09,45390896,17457337.6,38.46
1706,2008-10-10,90407336,3426438.08,3.79
1707,2008-10-11,87450537,68893532.16,78.78
1708,2008-10-12,69299095,68911022.08,99.44
1709,2008-10-13,15710829,8114643.2,51.65
1710,2008-10-14,87713267,82345210.88,93.88
1711,2008-10-15,48629929,38116136.96,78.38
1712,2008-10-16,41804899,6960515.84,16.65
1713,2008-10-17,6690655,2617384.16,39.12
1714,2008-10-18,80032372,34125800.96,42.64
1715,2008-10-19,23980830,19316559.36,80.55
1716,2008-10-20,82582316,2353596,2.85
1717,2008-10-21,16012819,7117697.92,44.45
1718,2008-10-22,89604563,77337692.16,86.31
1719,2008-10-23,63495970,34941831.68,55.03
1720,2008-10-24,65759902,25580602.88,38.9
1721,2008-10-25,8575019,1234802.72,14.4
1722,2008-10-26,53815245,13491481.6,25.07
1723,2008-10-27,89242327,85699404.8,96.03
1724,2008-10-28,77354517,53761392.64,69.5
1725,2008-10-29,40619841,24981201.92,61.5
1726,2008-10-30,57788769,1866577.28,3.23
1727,2008-10-31,60471382,49308364.8,81.54
1728,2008-11-01,54571049,22521472,41.27
1729,2008-11-02,49257321,32554160.64,66.09
1730,2008-11-03,96015412,91377858.56,95.17
1731,2008-11-04,49040344,23436380.16,47.79
1732,2008-11-05,44284546,25636321.28,57.89
1733,2008-11-06,83791484,62290590.72,74.34
1734,2008-11-07,43538544,28421962.24,65.28
1735,2008-11-08,45921034,23098278.4,50.3
1736,2008-11-09,3107083,2678927.04,86.22
1737,2008-11-10,81635280,1820466.72,2.23
1738,2008-11-11,21833203,11822680.32,54.15
1739,2008-11-12,79703850,12314243.84,15.45
1740,2008-11-13,66969089,2571612.96,3.84
1741,2008-11-14,42157160,17107376.64,40.58
1742,2008-11-15,94417226,74580162.56,78.99
1743,2008-11-16,63264322,36301066.24,57.38
1744,2008-11-17,93383958,44142597.12,47.27
1745,2008-11-18,84518708,19126581.76,22.63
1746,2008-11-19,45317144,14342876.16,31.65
1747,2008-11-20,75556037,13426309.12,17.77
1748,2008-11-21,57176156,15260316.16,26.69
1749,2008-11-22,74529807,96888.75,0.13
1750,2008-11-23,61128240,10177851.52,16.65
1751,2008-11-24,58728949,20402437.12,34.74
1752,2008-11-25,17903388,17294672.64,96.6
1753,2008-11-26,36094123,18335814.4,50.8
1754,2008-11-27,37214779,18510631.68,49.74
1755,2008-11-28,11618676,388063.76,3.34
1756,2008-11-29,73355258,57708579.84,78.67
1757,2008-11-30,65394831,6689891.2,10.23
